"participant","prompt","stimulus","stimulus_voice","word_pair","vowel_1","vowel_2","vs","vowel_same","v1_type","v2_type","v_types","v_types_shorthand","vm1","vm2","manipulation_matching","block","slider_response"
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>bad tap</p>","badtap-p08-ic","p08","badtap","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,2,0.913
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>kick back</p>","kickback-p05-ic","p05","kickback","KIT","TRAP","KITTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","ic","KITInnovative","TRAPConservative",FALSE,2,0.917
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>kid dig</p>","kiddig-p01-cc","p01","kiddig","KIT","KIT","KITKIT",TRUE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","KITConservative",TRUE,2,0.94
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>bad dad</p>","baddad-p06-ci","p06","baddad","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,2,0.975
"exp96","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>back kick</p>","backkick-p08-ii","p08","backkick","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","KITInnovative",TRUE,2,1
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>big kick</p>","bigkick-p01-ic","p01","bigkick","KIT","KIT","KITKIT",TRUE,"Innovative","Conservative","InnovativeConservative","ic","KITInnovative","KITConservative",FALSE,2,0.974
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bag tag</p>","bagtag-p08-cc","p08","bagtag","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,2,0.118
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bad pig</p>","badpig-p05-cc","p05","badpig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","KITConservative",TRUE,2,0.726
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>pick pack</p>","pickpack-p07-ic","p07","pickpack","KIT","TRAP","KITTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","ic","KITInnovative","TRAPConservative",FALSE,2,0.395
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>big bag</p>","bigbag-p04-ii","p04","bigbag","KIT","TRAP","KITTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","TRAPInnovative",TRUE,2,0.614
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>kick back</p>","kickback-p08-cc","p08","kickback","KIT","TRAP","KITTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","TRAPConservative",TRUE,2,0
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bad back</p>","badback-p07-ic","p07","badback","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,2,0.105
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bag tag</p>","bagtag-p07-cc","p07","bagtag","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,2,0.71
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bad back</p>","badback-p06-ci","p06","badback","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,2,0.683
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bad pig</p>","badpig-p08-ii","p08","badpig","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","KITInnovative",TRUE,2,0.082
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>kick back</p>","kickback-p06-ci","p06","kickback","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,2,0.196
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>big kid</p>","bigkid-p01-cc","p01","bigkid","KIT","KIT","KITKIT",TRUE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","KITConservative",TRUE,2,1
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bad fig</p>","badfig-p08-ci","p08","badfig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,2,0.584
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>big gap</p>","biggap-p01-ci","p01","biggap","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,3,1
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bad gig</p>","badgig-p04-cc","p04","badgig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","KITConservative",TRUE,3,0.594
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>big dad</p>","bigdad-p05-ci","p05","bigdad","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,3,0.378
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bad gig</p>","badgig-p07-ii","p07","badgig","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","KITInnovative",TRUE,3,0.794
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bad kick</p>","badkick-p06-ci","p06","badkick","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,3,0.667
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bag tag</p>","bagtag-p04-ci","p04","bagtag","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,3,0.659
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>big kid</p>","bigkid-p08-ci","p08","bigkid","KIT","KIT","KITKIT",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","KITInnovative",FALSE,3,0.406
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>pick dad</p>","pickdad-p01-ii","p01","pickdad","KIT","TRAP","KITTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","TRAPInnovative",TRUE,3,1
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>big pick</p>","bigpick-p05-ci","p05","bigpick","KIT","KIT","KITKIT",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","KITInnovative",FALSE,3,0.745
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bad back</p>","badback-p06-cc","p06","badback","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,3,0.373
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bad bid</p>","badbid-p01-cc","p01","badbid","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","KITConservative",TRUE,3,1
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>big dad</p>","bigdad-p07-cc","p07","bigdad","KIT","TRAP","KITTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","TRAPConservative",TRUE,3,0.366
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>back pick</p>","backpick-p01-cc","p01","backpick","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","KITConservative",TRUE,3,0.891
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>big bag</p>","bigbag-p04-ci","p04","bigbag","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,3,0.642
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bad back</p>","badback-p05-ic","p05","badback","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,3,0.409
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>pick pack</p>","pickpack-p06-ii","p06","pickpack","KIT","TRAP","KITTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","TRAPInnovative",TRUE,3,0.739
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>big kid</p>","bigkid-p05-ci","p05","bigkid","KIT","KIT","KITKIT",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","KITInnovative",FALSE,3,0.923
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>back pick</p>","backpick-p05-ii","p05","backpick","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","KITInnovative",TRUE,3,0.056
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>cab back</p>","cabback-p04-ii","p04","cabback","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,3,0.199
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>big dad</p>","bigdad-p05-cc","p05","bigdad","KIT","TRAP","KITTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","TRAPConservative",TRUE,3,0.664
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>big pig</p>","bigpig-p08-ii","p08","bigpig","KIT","KIT","KITKIT",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","KITInnovative",TRUE,3,0.104
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bad dad</p>","baddad-p05-ii","p05","baddad","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,3,0.277
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>big fig</p>","bigfig-p07-ci","p07","bigfig","KIT","KIT","KITKIT",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","KITInnovative",FALSE,3,1
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>dig big</p>","digbig-p06-ii","p06","digbig","KIT","KIT","KITKIT",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","KITInnovative",TRUE,3,0.96
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>big dad</p>","bigdad-p08-cc","p08","bigdad","KIT","TRAP","KITTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","TRAPConservative",TRUE,3,1
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>big fig</p>","bigfig-p06-cc","p06","bigfig","KIT","KIT","KITKIT",TRUE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","KITConservative",TRUE,3,1
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>big pig</p>","bigpig-p04-cc","p04","bigpig","KIT","KIT","KITKIT",TRUE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","KITConservative",TRUE,3,1
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>cab back</p>","cabback-p01-ii","p01","cabback","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,3,1
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>pig dig</p>","pigdig-p07-ii","p07","pigdig","KIT","KIT","KITKIT",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","KITInnovative",TRUE,3,1
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>cab back</p>","cabback-p01-ci","p01","cabback","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,3,1
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>tag back</p>","tagback-p08-ic","p08","tagback","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,3,0.571
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bad pig</p>","badpig-p07-ci","p07","badpig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,3,1
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>pig dig</p>","pigdig-p04-ic","p04","pigdig","KIT","KIT","KITKIT",TRUE,"Innovative","Conservative","InnovativeConservative","ic","KITInnovative","KITConservative",FALSE,3,1
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>bad gig</p>","badgig-p06-ci","p06","badgig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,3,0.329
"exp96","<p class='top-prompt'>How masculine does this speaker sound?</p><p class='bottom-prompt'>back kick</p>","backkick-p04-cc","p04","backkick","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","KITConservative",TRUE,3,0.288
"exp96","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>bag tag</p>","bagtag-p04-ci","p04","bagtag","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,3,0.322
"exp96","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>bad dad</p>","baddad-p01-ii","p01","baddad","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,3,0.956
"exp96","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>thick pig</p>","thickpig-p07-ii","p07","thickpig","KIT","KIT","KITKIT",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","KITInnovative",TRUE,3,0.723
"exp96","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>tag back</p>","tagback-p06-ic","p06","tagback","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,3,0.873
"exp96","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>bad dad</p>","baddad-p08-ci","p08","baddad","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,3,0.279
"exp96","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>bad tap</p>","badtap-p05-ci","p05","badtap","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,3,0.368
"exp96","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>kid dig</p>","kiddig-p04-cc","p04","kiddig","KIT","KIT","KITKIT",TRUE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","KITConservative",TRUE,3,0.555
"exp96","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>big pig</p>","bigpig-p08-cc","p08","bigpig","KIT","KIT","KITKIT",TRUE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","KITConservative",TRUE,3,0.401
"exp96","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>big bag</p>","bigbag-p07-cc","p07","bigbag","KIT","TRAP","KITTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","TRAPConservative",TRUE,3,0.751
"exp96","<p class='top-prompt'>How old does this speaker sound?</p><p class='bottom-prompt'>bad pig</p>","badpig-p05-ii","p05","badpig","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","KITInnovative",TRUE,3,0.24
